name,odd_triangle_count,odd_slot_count,toggle_edges,mean_actual_delta,compressed_count,unchanged_count,expanded_count,delta_counts
sample_0690,4,11,"[[0, 1], [0, 4], [0, 6], [1, 2], [7, 10]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0691,4,11,"[[0, 1], [0, 4], [0, 6], [1, 2], [7, 11]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0692,4,10,"[[0, 1], [0, 4], [0, 6], [1, 2], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0693,4,10,"[[0, 1], [0, 4], [0, 6], [1, 2], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0694,4,12,"[[0, 1], [0, 4], [0, 6], [1, 2], [9, 11]]",-0.4111111111111111,318,582,0,"{""-3"": 24, ""-2"": 4, ""-1"": 290, ""0"": 582}"
sample_0695,4,12,"[[0, 1], [0, 4], [0, 6], [1, 2], [9, 12]]",-0.4111111111111111,318,582,0,"{""-3"": 24, ""-2"": 4, ""-1"": 290, ""0"": 582}"
sample_0696,4,11,"[[0, 1], [0, 4], [0, 6], [1, 2], [10, 11]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0697,4,12,"[[0, 1], [0, 4], [0, 6], [1, 2], [11, 12]]",-0.4111111111111111,318,582,0,"{""-3"": 24, ""-2"": 4, ""-1"": 290, ""0"": 582}"
sample_0698,4,11,"[[0, 1], [0, 4], [0, 6], [1, 2], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0699,4,10,"[[0, 1], [0, 4], [0, 6], [1, 2], [13, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0700,4,10,"[[0, 1], [0, 4], [0, 6], [1, 6], [3, 4]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0701,4,10,"[[0, 1], [0, 4], [0, 6], [1, 6], [3, 9]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0702,4,10,"[[0, 1], [0, 4], [0, 6], [1, 6], [4, 5]]",-0.34444444444444444,270,630,0,"{""-3"": 20, ""-1"": 250, ""0"": 630}"
sample_0703,4,10,"[[0, 1], [0, 4], [0, 6], [1, 6], [4, 9]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0704,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0705,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0706,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [7, 10]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0707,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [7, 11]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0708,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [8, 13]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0709,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [8, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0710,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [9, 11]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0711,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [9, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0712,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [10, 11]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0713,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [11, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0714,4,11,"[[0, 1], [0, 4], [0, 6], [1, 6], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0715,4,9,"[[0, 1], [0, 4], [0, 6], [1, 6], [13, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0716,4,10,"[[0, 1], [0, 4], [0, 6], [1, 7], [2, 7]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0717,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [3, 4]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0718,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [3, 9]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0719,4,10,"[[0, 1], [0, 4], [0, 6], [1, 7], [4, 5]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0720,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [4, 9]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0721,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0722,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0723,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [7, 10]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0724,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [7, 11]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0725,4,10,"[[0, 1], [0, 4], [0, 6], [1, 7], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0726,4,10,"[[0, 1], [0, 4], [0, 6], [1, 7], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0727,4,12,"[[0, 1], [0, 4], [0, 6], [1, 7], [9, 11]]",-0.4111111111111111,318,582,0,"{""-3"": 24, ""-2"": 4, ""-1"": 290, ""0"": 582}"
sample_0728,4,12,"[[0, 1], [0, 4], [0, 6], [1, 7], [9, 12]]",-0.4111111111111111,318,582,0,"{""-3"": 24, ""-2"": 4, ""-1"": 290, ""0"": 582}"
sample_0729,4,11,"[[0, 1], [0, 4], [0, 6], [1, 7], [10, 11]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0730,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [3, 4]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0731,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [3, 9]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0732,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [4, 9]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0733,6,13,"[[0, 1], [0, 4], [0, 5], [0, 6], [6, 12]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0734,6,13,"[[0, 1], [0, 4], [0, 5], [0, 6], [6, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0735,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [7, 10]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0736,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [7, 11]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0737,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [8, 13]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0738,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [8, 14]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0739,6,14,"[[0, 1], [0, 4], [0, 5], [0, 6], [9, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0740,6,14,"[[0, 1], [0, 4], [0, 5], [0, 6], [9, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0741,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [10, 11]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0742,6,14,"[[0, 1], [0, 4], [0, 5], [0, 6], [11, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0743,6,13,"[[0, 1], [0, 4], [0, 5], [0, 6], [12, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0744,6,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [13, 14]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0745,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [3, 4]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0746,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [3, 9]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0747,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [4, 9]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0748,6,13,"[[0, 1], [0, 4], [0, 5], [1, 6], [6, 12]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0749,6,13,"[[0, 1], [0, 4], [0, 5], [1, 6], [6, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0750,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [7, 10]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0751,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [7, 11]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0752,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [8, 13]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0753,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [8, 14]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0754,6,14,"[[0, 1], [0, 4], [0, 5], [1, 6], [9, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0755,6,14,"[[0, 1], [0, 4], [0, 5], [1, 6], [9, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0756,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [10, 11]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0757,6,14,"[[0, 1], [0, 4], [0, 5], [1, 6], [11, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0758,6,13,"[[0, 1], [0, 4], [0, 5], [1, 6], [12, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0759,6,12,"[[0, 1], [0, 4], [0, 5], [1, 6], [13, 14]]",-0.4066666666666667,318,582,0,"{""-3"": 24, ""-1"": 294, ""0"": 582}"
sample_0760,6,14,"[[0, 1], [0, 4], [0, 5], [3, 4], [6, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0761,6,14,"[[0, 1], [0, 4], [0, 5], [3, 4], [6, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0762,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [7, 10]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0763,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [7, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0764,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [8, 13]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0765,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [8, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0766,6,13,"[[0, 1], [0, 4], [0, 5], [3, 4], [9, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0767,6,13,"[[0, 1], [0, 4], [0, 5], [3, 4], [9, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0768,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [10, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0769,6,13,"[[0, 1], [0, 4], [0, 5], [3, 4], [11, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0770,6,14,"[[0, 1], [0, 4], [0, 5], [3, 4], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0771,6,12,"[[0, 1], [0, 4], [0, 5], [3, 4], [13, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0772,6,14,"[[0, 1], [0, 4], [0, 5], [3, 9], [6, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0773,6,14,"[[0, 1], [0, 4], [0, 5], [3, 9], [6, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0774,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [7, 10]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0775,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [7, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0776,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [8, 13]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0777,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [8, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0778,6,13,"[[0, 1], [0, 4], [0, 5], [3, 9], [9, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0779,6,13,"[[0, 1], [0, 4], [0, 5], [3, 9], [9, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0780,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [10, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0781,6,13,"[[0, 1], [0, 4], [0, 5], [3, 9], [11, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0782,6,14,"[[0, 1], [0, 4], [0, 5], [3, 9], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0783,6,12,"[[0, 1], [0, 4], [0, 5], [3, 9], [13, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0784,6,14,"[[0, 1], [0, 4], [0, 5], [4, 9], [6, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0785,6,14,"[[0, 1], [0, 4], [0, 5], [4, 9], [6, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0786,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [7, 10]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0787,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [7, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0788,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [8, 13]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0789,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [8, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0790,6,13,"[[0, 1], [0, 4], [0, 5], [4, 9], [9, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0791,6,13,"[[0, 1], [0, 4], [0, 5], [4, 9], [9, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0792,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [10, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0793,6,13,"[[0, 1], [0, 4], [0, 5], [4, 9], [11, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0794,6,14,"[[0, 1], [0, 4], [0, 5], [4, 9], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0795,6,12,"[[0, 1], [0, 4], [0, 5], [4, 9], [13, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0796,6,14,"[[0, 1], [0, 4], [0, 5], [6, 12], [7, 10]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0797,6,14,"[[0, 1], [0, 4], [0, 5], [6, 12], [7, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0798,6,13,"[[0, 1], [0, 4], [0, 5], [6, 12], [8, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0799,6,13,"[[0, 1], [0, 4], [0, 5], [6, 12], [8, 14]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0800,6,15,"[[0, 1], [0, 4], [0, 5], [6, 12], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0801,6,15,"[[0, 1], [0, 4], [0, 5], [6, 12], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0802,6,14,"[[0, 1], [0, 4], [0, 5], [6, 12], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0803,6,15,"[[0, 1], [0, 4], [0, 5], [6, 12], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0804,6,13,"[[0, 1], [0, 4], [0, 5], [6, 12], [13, 14]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0805,6,14,"[[0, 1], [0, 4], [0, 5], [6, 13], [7, 10]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0806,6,14,"[[0, 1], [0, 4], [0, 5], [6, 13], [7, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0807,6,13,"[[0, 1], [0, 4], [0, 5], [6, 13], [8, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0808,6,13,"[[0, 1], [0, 4], [0, 5], [6, 13], [8, 14]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0809,6,15,"[[0, 1], [0, 4], [0, 5], [6, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0810,6,15,"[[0, 1], [0, 4], [0, 5], [6, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0811,6,14,"[[0, 1], [0, 4], [0, 5], [6, 13], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0812,6,15,"[[0, 1], [0, 4], [0, 5], [6, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_0813,6,13,"[[0, 1], [0, 4], [0, 5], [6, 13], [13, 14]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0814,6,12,"[[0, 1], [0, 4], [0, 5], [7, 10], [8, 13]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0815,6,12,"[[0, 1], [0, 4], [0, 5], [7, 10], [8, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0816,6,13,"[[0, 1], [0, 4], [0, 5], [7, 10], [9, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0817,6,13,"[[0, 1], [0, 4], [0, 5], [7, 10], [9, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0818,6,13,"[[0, 1], [0, 4], [0, 5], [7, 10], [11, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0819,6,14,"[[0, 1], [0, 4], [0, 5], [7, 10], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0820,6,12,"[[0, 1], [0, 4], [0, 5], [7, 10], [13, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0821,6,12,"[[0, 1], [0, 4], [0, 5], [7, 11], [8, 13]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0822,6,12,"[[0, 1], [0, 4], [0, 5], [7, 11], [8, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0823,6,13,"[[0, 1], [0, 4], [0, 5], [7, 11], [9, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0824,6,13,"[[0, 1], [0, 4], [0, 5], [7, 11], [9, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0825,6,13,"[[0, 1], [0, 4], [0, 5], [7, 11], [11, 12]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
sample_0826,6,14,"[[0, 1], [0, 4], [0, 5], [7, 11], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_0827,6,12,"[[0, 1], [0, 4], [0, 5], [7, 11], [13, 14]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0828,6,14,"[[0, 1], [0, 4], [0, 5], [8, 13], [9, 11]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0829,6,14,"[[0, 1], [0, 4], [0, 5], [8, 13], [9, 12]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0830,6,12,"[[0, 1], [0, 4], [0, 5], [8, 13], [10, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0831,6,14,"[[0, 1], [0, 4], [0, 5], [8, 13], [11, 12]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0832,6,13,"[[0, 1], [0, 4], [0, 5], [8, 13], [12, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0833,6,14,"[[0, 1], [0, 4], [0, 5], [8, 14], [9, 11]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0834,6,14,"[[0, 1], [0, 4], [0, 5], [8, 14], [9, 12]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0835,6,12,"[[0, 1], [0, 4], [0, 5], [8, 14], [10, 11]]",-0.4088888888888889,318,582,0,"{""-3"": 24, ""-2"": 2, ""-1"": 292, ""0"": 582}"
sample_0836,6,14,"[[0, 1], [0, 4], [0, 5], [8, 14], [11, 12]]",-0.4711111111111111,366,534,0,"{""-3"": 28, ""-2"": 2, ""-1"": 336, ""0"": 534}"
sample_0837,6,13,"[[0, 1], [0, 4], [0, 5], [8, 14], [12, 13]]",-0.43777777777777777,342,558,0,"{""-3"": 26, ""-1"": 316, ""0"": 558}"
sample_0838,6,13,"[[0, 1], [0, 4], [0, 5], [9, 11], [10, 11]]",-0.44,342,558,0,"{""-3"": 26, ""-2"": 2, ""-1"": 314, ""0"": 558}"
